customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06007,Female,0,No,Yes,67,Yes,No,No,No internet service,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.86,6286.87,Yes
CUST-06008,Female,0,No,Yes,4,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),24.91,114.97,No
CUST-06009,Male,0,Yes,No,52,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),104.36,5430.87,Yes
CUST-06010,Male,1,Yes,Yes,7,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Bank transfer (automatic),98.5,675.02,Yes
CUST-06011,Female,0,No,Yes,21,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),96.22,2002.31,No
CUST-06012,Female,0,Yes,Yes,6,No,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,20.22,122.26,No
CUST-06013,Female,0,No,No,21,Yes,No phone service,No,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.18,1517.79,No
CUST-06014,Female,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,23.48,1070.16,No
CUST-06015,Male,0,No,Yes,29,No,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,73.64,2139.33,No
CUST-06016,Male,0,No,No,15,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,90.56,1366.25,No
CUST-06017,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,30.31,129.85,Yes
CUST-06018,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,88.18,5803.52,No
CUST-06019,Male,0,No,No,22,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.4,1396.88,Yes
CUST-06020,Male,0,Yes,No,60,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),99.97,6011.33,No
CUST-06021,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),71.89,308.47,No
CUST-06022,Female,0,Yes,No,22,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),51.95,1147.96,No
CUST-06023,Male,1,Yes,No,24,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),51.53,1223.13,Yes
CUST-06024,Female,0,Yes,No,7,No,No,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,108.65,766.26,No
CUST-06025,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),63.74,1280.35,No
CUST-06026,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),58.98,67.67,No
CUST-06027,Female,0,Yes,No,21,Yes,Yes,No,No internet service,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),22.03,466.69,No
CUST-06028,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,54.8,3909.4,No
CUST-06029,Male,0,No,No,71,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.81,7372.41,Yes
CUST-06030,Male,0,No,No,67,No,No,DSL,No,Yes,No,No,No,No internet service,One year,No,Mailed check,94.86,6356.21,No
CUST-06031,Male,0,Yes,No,63,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,40.31,2536.91,No
CUST-06032,Female,1,Yes,No,18,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),59.72,1075.93,No
CUST-06033,Female,1,Yes,No,52,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Credit card (automatic),37.85,1970.99,Yes
CUST-06034,Male,1,Yes,No,51,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),114.38,5834.6,No
CUST-06035,Female,0,No,No,46,No,No phone service,No,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),78.41,3614.69,No
CUST-06036,Female,1,No,No,53,Yes,No,No,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),94.19,4971.35,No
CUST-06037,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,90.09,3872.51,No
CUST-06038,Male,1,Yes,No,6,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,106.24,642.62,No
CUST-06039,Female,1,Yes,Yes,0,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,No,Credit card (automatic),113.88, ,No
CUST-06040,Male,1,Yes,No,62,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,21.28,1306.62,No
CUST-06041,Male,0,No,No,38,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,116.51,4432.68,No
CUST-06042,Female,0,Yes,No,18,Yes,No,No,No internet service,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),105.92,1907.05,No
CUST-06043,Female,0,No,No,30,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,56.68,1708.04,No
CUST-06044,Male,0,Yes,No,23,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),102.54,2364.18,No
CUST-06045,Female,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,92.39,6285.77,No
CUST-06046,Female,0,Yes,No,64,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,6278.44,No
CUST-06047,Male,0,Yes,Yes,32,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),40.29,1292.14,No
CUST-06048,Female,0,No,Yes,58,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Two year,Yes,Mailed check,83.5,4845.88,No
CUST-06049,Male,0,No,Yes,32,Yes,No,No,Yes,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),20.62,673.11,No
CUST-06050,Male,0,No,No,31,Yes,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),103.67,3243.67,No
CUST-06051,Female,0,Yes,No,58,Yes,Yes,No,No,No internet service,No,Yes,No,No internet service,Two year,No,Mailed check,114.06,6604.74,No
CUST-06052,Female,1,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),84.87,3368.29,Yes
CUST-06053,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),69.78,762.3,No
CUST-06054,Female,0,Yes,No,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,91.3,6564.19,No
CUST-06055,Female,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,50.96,518.01,No
CUST-06056,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.27,1477.78,No
CUST-06057,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,90.62,4811.01,Yes
CUST-06058,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,32.41,1811.82,No
CUST-06059,Female,0,Yes,Yes,41,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,32.15,1325.47,No
CUST-06060,Male,1,Yes,No,70,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.33,6335.25,No
CUST-06061,Female,1,No,No,30,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),61.61,1854.95,No
CUST-06062,Male,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),107.81,5503.82,No
CUST-06063,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Credit card (automatic),49.51,48.36,Yes
CUST-06064,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.29,812.55,No
CUST-06065,Male,0,Yes,Yes,31,Yes,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),83.64,2603.81,No
CUST-06066,Female,1,No,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,No,Mailed check,87.11,800.93,Yes
CUST-06067,Female,1,No,No,7,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,73.91,503.59,Yes
CUST-06068,Female,0,No,No,19,No,No phone service,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),87.02,1661.04,No
CUST-06069,Male,0,Yes,Yes,19,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.9,1339.08,No
CUST-06070,Male,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Credit card (automatic),87.96,708.35,No
CUST-06071,Male,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),22.44,1579.25,No
CUST-06072,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.21,780.75,No
CUST-06073,Male,0,Yes,Yes,62,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),39.29,2440.26,No
CUST-06074,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,28.03,568.87,No
CUST-06075,Female,0,No,No,4,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),41.64,173.03,No
CUST-06076,Male,0,Yes,No,34,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),37.32,1270.75,No
CUST-06077,Male,0,No,No,67,Yes,No,No,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,116.29,7799.31,No
CUST-06078,Female,0,Yes,Yes,47,Yes,No,DSL,No,No internet service,No,No,No,No internet service,One year,Yes,Electronic check,46.94,2201.72,No
CUST-06079,Male,0,No,No,61,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),41.33,2526.89,No
CUST-06080,Male,0,Yes,Yes,34,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),102.32,3473.35,No
CUST-06081,Female,0,No,No,69,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.33,4169.02,No
CUST-06082,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),60.57,1209.49,No
CUST-06083,Female,0,Yes,No,38,Yes,No,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,62.8,2391.29,No
CUST-06084,Male,1,No,Yes,33,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),60.07,1979.44,No
CUST-06085,Female,0,No,No,14,No,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.98,711.04,Yes
CUST-06086,Male,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),46.92,232.37,No
CUST-06087,Female,0,No,No,65,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),107.08,6946.89,No
CUST-06088,Male,0,Yes,No,55,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,One year,No,Mailed check,34.33,1896.81,No
CUST-06089,Male,0,No,Yes,48,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),36.29,1742.38,No
CUST-06090,Female,0,Yes,No,0,Yes,No,DSL,No,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),75.74, ,No
CUST-06091,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),52.71,3368.01,No
CUST-06092,Male,0,No,Yes,27,No,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),60.57,1629.4,No
CUST-06093,Male,0,Yes,No,19,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,One year,No,Mailed check,99.46,1893.74,No
CUST-06094,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),109.27,5133.6,No
CUST-06095,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),97.85,6956.42,No
CUST-06096,Female,0,No,Yes,64,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),41.73,2658.77,No
CUST-06097,Female,0,No,No,50,Yes,No phone service,No,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Electronic check,116.98,5853.34,No
CUST-06098,Male,0,No,No,42,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),54.68,2300.1,Yes
CUST-06099,Male,0,No,No,48,Yes,No,DSL,Yes,Yes,No internet service,No,No,No,Two year,Yes,Credit card (automatic),35.08,1679.64,No
CUST-06100,Female,0,No,No,24,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),68.45,1645.35,No
CUST-06101,Female,0,No,Yes,40,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),91.25,3649.63,No
CUST-06102,Male,0,No,Yes,70,No,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,26.41,1860.78,Yes
CUST-06103,Female,0,No,No,63,Yes,Yes,DSL,No,No internet service,No,No,No,No,Two year,No,Credit card (automatic),82.06,5170.63,No
CUST-06104,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,104.67,6291.58,No
CUST-06105,Female,0,No,Yes,11,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),44.44,497.18,Yes
CUST-06106,Male,0,No,No,68,No,No,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),88.01,5972.22,No
CUST-06107,Male,0,No,No,13,No,No,DSL,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.39,758.24,Yes
CUST-06108,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),59.83,1982.71,Yes
CUST-06109,Male,0,Yes,Yes,47,No,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),46.36,2181.36,No
CUST-06110,Male,0,No,Yes,60,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,81.06,4864.42,No
CUST-06111,Female,0,No,Yes,34,Yes,Yes,DSL,No,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,54.46,1853.08,No
CUST-06112,Female,0,Yes,No,64,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,Two year,No,Credit card (automatic),101.92,6528.95,No
CUST-06113,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),115.25,6680.63,No
CUST-06114,Male,0,No,Yes,35,Yes,No,No,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,112.44,3932.54,No
CUST-06115,Male,0,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,One year,Yes,Mailed check,34.48,629.03,No
CUST-06116,Male,0,Yes,No,41,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Credit card (automatic),19.43,798.71,No
CUST-06117,Male,1,No,No,68,Yes,No,Fiber optic,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,62.29,4233.96,No
CUST-06118,Male,0,No,No,18,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.62,1649.52,No
CUST-06119,Male,0,No,No,38,Yes,No,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,116.72,4440.48,No
CUST-06120,Female,0,No,Yes,68,Yes,No phone service,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),97.13,6604.66,Yes
CUST-06121,Male,0,No,No,51,Yes,No,No,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),76.64,3910.24,No
CUST-06122,Male,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.66,210.12,Yes
CUST-06123,Male,0,No,No,46,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),101.38,4665.92,No
CUST-06124,Male,1,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,35.89,1254.85,No
CUST-06125,Female,0,Yes,No,62,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.62,1473.64,No
CUST-06126,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,103.89,5194.0,No
CUST-06127,Female,0,No,No,42,No,No,No,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,75.19,3172.81,Yes
CUST-06128,Male,1,No,No,33,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),30.98,1028.46,No
CUST-06129,Male,0,Yes,Yes,48,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.04,2730.48,Yes
CUST-06130,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,26.64,440.54,Yes
CUST-06131,Female,1,Yes,Yes,60,Yes,Yes,No,Yes,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,82.44,4945.57,No
CUST-06132,Male,0,No,No,56,Yes,No,No,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.53,2605.96,No
CUST-06133,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,105.48,404.94,Yes
CUST-06134,Male,0,Yes,No,23,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.14,1244.7,Yes
CUST-06135,Female,0,No,No,63,Yes,No,No,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.96,4278.19,No
CUST-06136,Male,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,24.42,1418.37,No
CUST-06137,Female,0,No,Yes,37,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,Two year,Yes,Electronic check,45.83,1715.88,No
CUST-06138,Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,Yes,No,No internet service,One year,No,Electronic check,86.35,2746.5,No
CUST-06139,Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),92.36,840.69,No
CUST-06140,Male,0,Yes,No,36,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,42.53,1535.94,No
CUST-06141,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.89,683.93,No
CUST-06142,Female,0,No,No,23,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,100.57,2313.35,Yes
CUST-06143,Female,0,Yes,Yes,70,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),56.37,3955.04,No
CUST-06144,Female,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,31.51,631.31,No
CUST-06145,Male,0,Yes,No,19,No,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.62,1151.42,No
CUST-06146,Male,0,No,No,9,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),78.66,711.59,Yes
CUST-06147,Male,0,No,Yes,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,18.75,869.72,Yes
CUST-06148,Female,0,No,Yes,46,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,No,No internet service,One year,Yes,Electronic check,53.21,2443.53,No
CUST-06149,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),79.35,1119.54,No
CUST-06150,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,114.14,4917.45,No
CUST-06151,Male,0,Yes,No,61,Yes,No,No,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),59.26,3627.92,No
